m/z,z,I,Res.
851.85294,,2576824,89670
851.89753,,1689984,117761
851.91134,,1604976,163707
851.92196,,1790306,129112
851.93245,,2158932,104042
851.96924,,2097448,93440
852.12437,,1885286,77884
852.18663,,1608218,95149
852.28078,,1911715,86200
852.44637,,1826516,56875
852.53105,,1574380,37839
852.55472,,1853261,28006
852.65671,,2428878,39974
852.67599,,2358710,83808
852.69181,,1824162,121461
852.82103,,3727616,58931
852.82867,,4598006,67917
852.84176,,3276006,68511
852.90685,,1802389,50045
852.92328,,1611649,57989
852.99855,,2073121,81981
853.03592,,1932275,101493
853.10239,,2104221,95500
853.11557,,2338701,84989
853.29827,,1521319,97262
853.31156,,1863319,85920
853.46541,,1513941,94180
853.52664,,1673351,56558
853.60053,,1941033,49968
853.70432,,1832614,73534
853.74176,,1622647,98127
853.92533,,1611405,51538
854.00127,,2080556,74661
854.11501,,1668764,96553
854.15121,,2077805,55204
854.44612,,1734900,74395
854.55285,,1983339,47500
854.58263,,1745478,52466
854.61579,,1576986,81192
854.64992,,2138863,40845
854.70848,,1751460,80811
854.7447,,1510390,62491
854.77122,,1562451,84307
854.83471,,1526274,78998
854.86447,,1951964,54502
854.9531,,1502314,108348
854.98836,,1936956,79140
855.0621,,1542110,92573
855.08652,,1870270,124844
855.15142,,2035051,96695
855.20898,,1597727,133733
855.22173,,1526030,152795
855.70318,,1506976,115343
855.86141,,1632722,124322
855.95372,,1840475,81117
856.02814,,2152698,40133
856.16526,,2152518,88605
856.23798,,1559528,84885
856.2665,,1718210,89547
856.28862,,1563556,97547
856.52175,,2250356,80673
856.54177,,1834842,68372
856.5711,,1483316,85718
856.65999,,1483198,81704
856.71121,,1807228,77560
856.79479,,1903885,107857
856.80816,,1587452,124045
856.91834,,1491818,70930
856.93669,,1842259,100204
856.95151,,1480255,112953
856.98692,,1603088,98792
857.05621,,2165686,59615
857.14738,,1595710,107753
857.18008,,1802515,77419
857.23341,,1478860,106215
857.24964,,1576374,73653
857.32415,,1594963,119605
857.38756,,1847807,68908
857.41463,,1833437,75952
857.48435,,2189696,73564
857.52922,,2167110,63873
857.58859,,2103030,44330
857.66082,,1854614,92568
857.70126,,1770080,92344
857.78393,,1957874,91597
857.84637,,1638303,188091
857.85665,,2981778,123703
857.88959,,14471015,48343
857.90932,,5357389,85064
857.99292,,1703644,94265
858.01364,,1914562,76915
858.11737,,2684471,55605
858.23982,,1510804,85346
858.28355,,1605977,105241
858.55138,,1672947,70254
858.72288,,2128143,61181
858.81841,,1590670,77440
858.85985,,2465367,96017
858.89275,,2552363,103076
858.91501,,2029068,101237
859.05945,,2151115,33273
859.0806,,1816878,48144
859.11793,,2103547,93843
859.14863,,2737362,85087
859.31039,,1730039,79038
859.43889,,2383691,54827
859.50664,,1539824,132828
859.83143,,2347320,61041
859.9126,,1856203,82726
859.98819,,1754213,108020
860.0141,,1702977,102646
860.11232,,1486780,97261
860.22759,,1600288,87897
860.28298,,1638100,90009
860.43709,,1469442,104476
860.50184,,1505707,116842
860.78676,,4849702,67978
860.87944,,734621632,66818
861.05954,,2275505,50946
861.21631,,1840091,93252
861.33345,,1530683,97036
861.3721,,1843461,80183
861.55276,,2063375,61716
861.62597,,2552233,70893
861.78225,,1595603,67523
861.8404,,1921667,102788
861.86497,,8211041,53684
861.88059,,6621771,92450
861.89328,,3781179,106156
861.90435,,2370091,124423
861.94276,,2070007,96768
861.97332,,1510860,126496
861.99166,,1546419,58632
862.01053,,1717146,51041
862.06546,,1765197,84232
862.12352,,1853181,54521
862.17946,,1762480,72981
862.75707,,1934610,39188
862.85998,,3873029,55375
862.87646,,1819886,79553
862.8986,,1534158,128396
862.97517,,1509733,70308
863.12518,,1782676,53680
863.19667,,1560114,56888
863.32541,,1524863,86542
863.34642,,1530977,85736
863.39515,,1786398,94769
863.46617,,1693371,61925
863.48593,,1864096,56672
863.62748,,2095322,72732
863.69836,,1747063,108795
863.74917,,2095152,84700
863.85746,,1562522,83238
863.95387,,1670420,98886
864.04827,,1724048,82017
864.10053,,1563206,104858
864.13659,,1611284,70997
864.19453,,1733059,80740
864.20974,,1708462,80148
864.35845,,1852126,80343
864.37133,,1594061,76555
864.38701,,1976502,90715
864.53982,,1616865,75769
864.66373,,1758003,94942
864.68661,,1513875,58734
864.79794,,1693815,93999
864.85756,,2043427,72052
865.00323,,1988441,93262
865.10255,,1613005,75715
865.14275,,2073747,93872
865.17501,,1605735,76397
865.23988,,1885196,82318
865.26264,,1927659,69470
865.27535,,1943515,77304
865.37148,,1599828,103097
865.42718,,1709316,81756
865.4834,,1502261,52640
865.63663,,1486814,111121
865.73619,,1523538,119382
865.75199,,1532221,114760
865.80427,,1469682,102105
865.85878,,1756325,62654
865.90378,,1601125,78518
865.92888,,1563202,80699
866.0774,,1736562,56264
866.08828,,1615713,41038
866.10234,,1544142,65678
866.21259,,1497780,103582
866.25395,,1659001,89319
866.28657,,1661002,76458
866.44415,,2150251,65504
866.46113,,1651027,124995
866.52196,,1973503,68197
866.61705,,1546360,109708
866.8349,,1531716,178253
866.84533,,1734454,149322
866.93096,,1582779,86187
867.11785,,2012595,100349
867.14041,,1920404,95087
867.15571,,2693501,95435
867.17752,,1678686,130087
867.21372,,1538348,64392
867.22965,,1720341,44124
867.39137,,1687087,80521
867.41844,,1726474,76576
867.4563,,1636307,104799
867.4837,,2112429,71731
867.51273,,1714051,100887
867.76722,,2289691,58393
867.85374,,2051999,74828
868.05495,,1683587,107981
868.08188,,1488477,96721
868.17135,,1571804,117954
868.21252,,1656993,55886
868.37307,,1618109,51539
868.49913,,1948682,61644
868.54221,,2448333,72548
868.59932,,2016636,56916
868.61152,,1830251,71502
868.70329,,1489640,117443
868.8265,,1537592,83306
869.11351,,1867424,112719
869.18736,,1493559,165871
869.2259,,1778688,91359
869.32014,,1803130,88083
869.34364,,1941592,64107
869.42049,,1482986,104498
869.49673,,1630332,79752
869.52386,,1720918,82003
869.74385,,1989917,58012
869.80492,,1659076,62653
869.83543,,1623961,62435
869.86363,,1757296,70685
869.91022,,1833775,52770
869.92675,,1564695,110653
870.11861,,1943300,79673
870.13654,,1888492,104638
870.18954,,1762463,80469
870.2699,,2234412,72674
870.33342,,1491923,81979
870.4116,,1473890,58789
870.56098,,1992076,48138
870.77152,,1700192,88188
870.90805,,1542045,69351
870.96062,,1630800,63396
871.10931,,1911676,68275
871.17122,,1749795,68222
871.22964,,1466577,116457
871.31277,,1565528,59189
871.36082,,1471509,92160
871.39248,,1691111,95782
871.43498,,2716587,57961
871.47777,,1621356,32937
871.50177,,1575754,55256
871.74571,,1616364,55272
871.84532,,1987422,103268
871.95607,,1975999,68633
871.97455,,3776164,76769
872.02621,,2061916,73641
872.0879,,1574914,86367
872.16311,,1645976,112731
872.17969,,1596800,70997
872.18702,,1531764,80724
872.25351,,2115861,95569
872.29723,,1486550,108122
872.382,,2225245,71111
872.48072,,1498063,88921
872.56749,,1650515,103251
872.58422,,1962299,74573
872.76427,,1480248,52729
872.80745,,1675259,75534
872.83318,,1967575,50075
872.89063,,1465221,92317
872.94473,,4116791,48840
872.96951,,1923859,56749
873.03283,,1825975,105507
873.16837,,1990133,77063
873.29711,,1933117,56118
873.33858,,1555714,100112
873.46964,,1460549,89707
873.47806,,1494585,73721
873.62055,,1605997,105214
873.66206,,1729328,90348
873.84618,,1615402,75549
873.88542,,1711088,127000
873.90188,,1608666,95276
874.03679,,1507096,79559
874.05775,,1884923,101099
874.07833,,2074333,91087
874.1485,,1505911,88778
874.22218,,1656335,88511
874.35599,,1507151,61443
874.38918,,1496350,107921
874.4743,,2041509,79714
874.54119,,1713731,100719
874.66341,,1575316,90155
874.77122,,1676027,130186
874.87202,,9065065,68447
874.8885,,21815892,55706
875.05832,,2102624,97209
875.1436,,1540580,61390
875.17261,,2072250,52671
875.44731,,1871154,78800
875.53263,,1556409,67413
875.75919,,1542002,101678
875.82042,,1527578,108102
875.84215,,1905915,90719
875.85662,,1832679,78198
875.86504,,1626331,84871
875.88491,,2651326,72358
875.89749,,2092205,142377
875.95512,,1662042,116020
875.99587,,1797151,47225
876.06305,,1879488,74518
876.08757,,1568156,112272
876.11066,,1656444,48442
876.12425,,1461865,75630
876.16081,,1882931,88028
876.26512,,1489054,104059
876.28889,,1739644,64688
876.31382,,1634008,56906
876.41896,,1501635,118108
876.51303,,1858875,99858
876.54056,,1915156,77638
876.68421,,2412103,61692
876.8282,,2817912,106256
876.83791,,2111339,113948
876.84809,,7329629,67410
876.86605,,16095042,60784
876.87762,,11306801,72582
876.89394,,2154267,160166
876.90454,,2111244,132619
876.9388,,2212572,66070
877.0234,,1748578,86750
877.08603,,1771527,80725
877.17886,,1540484,107080
877.19662,,1906025,79358
877.23699,,1963825,69899
877.30043,,1687767,78548
877.41391,,1810483,112293
877.4316,,1686043,72841
877.45581,,1500537,46436
877.50984,,1785771,111336
877.78169,,1533479,104523
877.81281,,1535995,91069
877.83575,,2015705,128892
877.8512,,2084291,102786
877.87199,,9007526,75658
877.88666,,4743568,96979
877.95144,,1615667,73256
877.98616,,1610498,108952
878.21171,,2189248,76346
878.22567,,1615021,69804
878.26251,,1656951,49377
878.35456,,1818870,62406
878.36683,,1623266,72961
878.53467,,2480116,55764
878.55362,,1885657,98091
878.88615,,1971200,83751
878.92452,,1616074,78614
878.95155,,1613219,91771
879.06252,,1775365,94688
879.15089,,1525897,52190
879.17089,,1579371,45193
879.42975,,1790715,77080
879.47228,,1948862,92051
879.49786,,1548954,108043
879.58813,,1449499,106562
879.70681,,1637745,87983
879.84169,,1559219,69917
879.89428,,1530983,46067
879.9097,,1545809,81949
879.94563,,1514526,116110
880.00212,,1515982,111519
880.03763,,1895837,101927
880.07276,,1690986,99360
880.14155,,1697033,47005
880.18413,,1748172,101857
880.30731,,1651231,73176
880.32764,,1757186,64124
880.48445,,1827109,87578
880.541,,1445844,74478
880.72452,,1511888,92744
880.87007,,2409730,88175
880.88449,,1584366,118829
880.90952,,1649868,111872
881.05001,,1869829,99586
881.07683,,1597406,90731
881.17046,,2203995,75040
881.19098,,1561405,131550
881.20429,,1461034,83427
881.23329,,2140673,34851
881.29787,,1877671,87684
881.48903,,1778585,37585
881.50741,,1460223,56832
881.56087,,1494323,56120
881.67527,,1637011,103268
881.88653,,2344809,82680
881.94391,,2106137,63409
882.05167,,1688707,68398
882.13324,,1639950,81087
882.16846,,1811934,70781
882.29895,,1456934,105095
882.40055,,1549463,89904
882.50356,,2229768,68343
882.5509,,2243524,54847
882.57865,,2233757,76003
882.60378,,1709947,70652
882.63612,,1504077,80445
882.77928,,1830021,85211
882.83527,,1727543,78996
882.97577,,1846131,79182
883.00884,,2667331,49848
883.09674,,2208970,98860
883.41622,,1762059,90042
883.55632,,1699656,66324
883.62697,,1582565,79749
883.66168,,1645493,66934
883.76124,,1861419,63639
883.80727,,1929706,57162
883.83237,,1658568,86349
883.86346,,1740445,99891
883.94821,,2443303,73596
884.05374,,1491348,103629
884.118,,1973819,61911
884.34311,,1663490,101197
884.35935,,1687018,98902
884.47665,,1545033,73714
884.49595,,1458991,115319
884.60418,,1513111,116519
884.7591,,1534401,88759
884.80255,,1962373,69731
884.82179,,1452907,91609
884.87138,,2040101,70444
885.11132,,1659098,69153
885.18939,,1489391,60454
885.22039,,1665347,73758
885.2649,,2652424,66377
885.54735,,1915009,48041
885.60527,,1533234,101948
885.65998,,1645800,97696
885.68225,,1585865,65806
885.84101,,1506288,99554
885.86865,,1767370,96099
885.90337,,2174362,51842
885.99809,,1620759,85333
886.06963,,1474741,71646
886.18912,,1631251,60424
886.39404,,1458937,77409
886.48445,,1512574,93032
886.52757,,1497666,87242
886.57512,,1812994,66530
886.62736,,1525178,109545
886.68805,,1552999,66255
886.83523,,1556128,77965
886.87407,,1725035,58830
886.90527,,1748289,68634
886.99686,,1469891,93642
887.01403,,1849771,75598
887.12759,,2599185,40793
887.30707,,1891869,78520
887.33988,,1550834,89616
887.35946,,1852374,60003
887.37807,,1784766,63235
887.39421,,1677734,110758
887.51056,,1607946,90767
887.53968,,1455330,114823
887.59902,,1540753,84055
887.60723,,1534854,84680
887.61748,,1627002,68773
887.64299,,1494614,82417
888.08223,,1833222,63253
888.69892,,1573831,66431
888.74064,,1728913,54820
888.76961,,1513578,73689
888.7887,,2230864,58434
888.84908,,1505536,76391
888.89236,,1551813,174704
888.90551,,4222387,96968
888.92194,,2370462,83246
888.93796,,2075016,106212
889.03876,,1582337,81449
889.19018,,1805367,66162
889.24454,,1435631,98354
889.35621,,1653593,68742
889.47673,,2170555,90089
889.55204,,1484886,95380
889.6054,,2185742,52699
889.68834,,1732512,69416
889.84808,,1482956,113804
889.88045,,1447587,119819
889.9063,,1933440,89197
890.13587,,1706319,85279
890.24216,,1836228,86546
890.46657,,1831323,102989
890.78106,,1686525,60638
890.83581,,1621430,91793
890.85532,,1665948,113596
890.87268,,2636677,101177
890.8925,,6880108,80087
890.90641,,2485082,136430
890.96648,,1540875,91104
891.13227,,1743923,67067
891.34625,,1696538,97483
891.37788,,2040561,47328
891.49467,,1972313,66500
891.60891,,1865156,56795
891.67278,,1428338,99035
891.89737,,1867343,97594
891.90978,,1586751,144742
891.92368,,1531437,106609
891.94961,,1693194,79723
892.00719,,2222015,53025
892.1956,,2091597,40245
892.21674,,2576562,51226
892.29488,,1886795,65086
892.33281,,1427484,98461
892.41689,,1492910,88757
892.46777,,1698156,66872
892.57688,,1569890,40611
892.77342,,1966564,87352
892.83694,,3033490,98709
892.85243,,2425216,76559
892.88427,,1837399,95733
892.90892,,1764664,60425
892.98437,,1727702,64888
893.04446,,1502345,105892
893.10473,,2090045,79776
893.13973,,1579535,81178
893.21974,,1801642,78626
893.36639,,1881839,98704
893.58637,,1807320,75230
893.70421,,1829697,73084
893.84444,,1492112,84783
893.90043,,3146827,66160
893.97013,,1670129,105983
894.08017,,1984871,84857
894.13877,,2173213,70345
894.20402,,1550026,57107
894.23629,,1640610,85462
894.33661,,1521187,101810
894.45867,,1429900,93439
894.66385,,1885578,60040
894.73493,,1734193,91006
894.82159,,1584068,76067
894.85123,,2136991,91924
894.90927,,2185048,79337
894.97648,,2238212,59162
895.03142,,1629375,94101
895.06172,,1540762,112029
895.18749,,2532861,77563
895.20046,,2630126,62226
895.22081,,1564115,107402
895.29045,,1877245,34708
895.45378,,1811635,101100
895.5795,,1579801,65885
895.85349,,2190535,74163
895.86119,,2012348,77990
895.87991,,1609895,93864
895.94733,,1518163,75182
895.97735,,1478702,86423
896.24836,,2155235,55681
896.26524,,1424333,77655
896.42633,,1636362,86514
896.52491,,1618834,73393
896.54377,,1498490,89331
896.61699,,1736482,78721
896.67272,,1535198,79823
896.6978,,1610432,78021
896.7574,,1598583,67855
896.78313,,1457496,60956
896.80546,,1489980,88196
896.84442,,1604621,79517
896.86138,,1617401,101176
896.93784,,1507741,118070
897.04423,,2030107,56006
897.16018,,1960079,85787
897.28603,,1982201,60561
897.36059,,2104223,77472
897.49939,,1683704,81178
897.8183,,1458556,71481
897.94223,,1494505,74769
897.95689,,2127062,54868
897.99331,,2183340,76264
898.01492,,1425042,91447
898.13448,,1506820,84745
898.23496,,1422734,74029
898.28586,,1577810,90872
898.41923,,1577140,51998
898.52644,,1470773,75329
898.80651,,1899245,64878
898.8452,,1847999,63129
898.95281,,1427522,81871
898.96961,,1573423,79691
899.04344,,1528791,79706
899.12919,,1564277,52914
899.14782,,1631070,52005
899.32711,,1469070,83947
899.39508,,1640511,60581
899.54497,,1972114,78240
899.57893,,1802603,55436
899.70865,,2008790,68064
899.82061,,1674324,107547
899.84563,,3332151,64733
899.87136,,3893274,79885
899.88584,,1459210,161526
900.04971,,2080078,61847
900.10774,,1800459,69617
900.27921,,1760840,82983
900.31141,,1430563,86294
900.57882,,1790195,102678
900.59558,,1421024,113289
900.68362,,2453629,57039
900.75488,,1766443,35113
900.77453,,1554709,48961
900.84016,,1727436,85549
900.85608,,2256826,110150
900.88148,,2230174,90412
900.94458,,1534295,96704
901.0339,,1486578,92841
901.06123,,1589459,89098
901.08442,,1813177,96562
901.24436,,2038790,60973
901.30558,,2293697,73214
901.35832,,1949831,59263
901.38328,,1491819,84210
901.42354,,1478975,86120
901.49721,,2269933,53551
901.54439,,1481145,59107
901.59388,,1427843,55878
901.62326,,1455713,90362
901.73156,,2138089,72344
901.79218,,1594279,76335
901.82061,,1570695,72329
901.86917,,1474897,99506
901.93303,,1925898,64546
902.01015,,1793207,60975
902.2358,,1439679,100220
902.37458,,2179367,89697
902.41272,,1471230,91251
902.44881,,1758423,82648
902.56175,,1604699,70788
902.57706,,1650251,65485
902.59494,,2098744,60437
902.60835,,1441576,76037
902.62481,,1500694,85491
902.70118,,1822148,74720
902.84619,,9474856,65329
902.87202,,26006282,43774
902.92224,,2944726,69078
903.12497,,1625340,68045
903.2234,,1808785,116903
903.30623,,1801016,66183
903.3227,,2130727,49055
903.43635,,1480110,46759
903.45642,,1425560,69322
903.49579,,1558896,61431
903.50951,,1532513,61069
903.5763,,1690649,89122
903.63712,,1733592,74316
903.72566,,1573244,60673
903.8526,,2127606,111045
903.87083,,3086049,46085
904.05292,,1676323,70400
904.17674,,2195874,46909
904.21469,,1717498,69004
904.22497,,2426222,64464
904.24498,,1473881,95857
904.35238,,1752298,83444
904.70702,,2031737,54934
904.76427,,1784895,61909
904.84312,,1833709,83611
904.86303,,1712344,89039
904.88423,,1979076,82886
904.91138,,6752936,45105
904.93409,,1882767,169126
904.94646,,2912898,100005
905.02278,,1947188,83144
905.2301,,1450849,62691
905.27835,,1664304,69684
905.33561,,1509109,98415
905.38542,,1468100,94980
905.46914,,1648239,81319
905.69645,,1973129,86524
905.85979,,1512165,94487
905.92084,,2131623,89999
905.95518,,1474694,95782
906.02746,,1744189,67402
906.08714,,2257922,46233
906.14726,,1936838,86399
906.25064,,1425759,91797
906.27389,,1499975,75356
906.35463,,2105592,71147
906.39838,,1986765,102059
906.5064,,1762403,73753
906.59307,,1896461,77854
906.62093,,1540338,69450
906.64511,,2637787,42351
906.70837,,1908124,78273
906.80213,,1440577,111948
906.86076,,1481478,99836
906.96391,,1523363,58226
907.05701,,2010697,60848
907.09523,,1719844,89672
907.10377,,1797659,103474
907.12055,,2633227,59070
907.14495,,2676212,65554
907.18206,,1667023,99476
907.21295,,1637297,73942
907.23033,,1484193,120950
907.29706,,1608032,53386
907.38435,,1747212,85839
907.45041,,1707725,62501
907.51205,,1718419,91840
907.61284,,1879089,67283
907.63473,,1436188,82558
907.90259,,1612319,53756
907.96362,,1721060,61465
908.11993,,2092114,53274
908.13957,,1432127,127584
908.20132,,1761285,78791
908.37556,,1452131,77677
908.4652,,2364687,69276
908.556,,1888956,55159
908.58932,,1417884,99858
908.79246,,1578976,77119
908.88164,,1695631,68225
908.92804,,1975652,64175
908.94991,,1412432,83635
909.10774,,2330304,53227
909.14901,,2526875,85449
909.18588,,1565306,109188
909.22584,,1834069,61359
909.26484,,2196530,73078
909.39442,,1649597,93246
909.43107,,1415324,52326
909.53091,,1457475,96055
909.55083,,1491760,77269
909.57933,,1569558,83312
909.61477,,1597175,98911
910.22362,,1871579,59504
910.31154,,1657230,65553
910.34732,,1795183,62313
910.46318,,1930762,95244
910.55227,,1993660,78131
910.60238,,1828241,85094
910.79912,,1450215,97602
910.87701,,2296997,76945
911.16064,,1916852,63989
911.18575,,2160030,69248
911.23618,,2394996,60271
911.37032,,1888514,87453
911.54088,,1899123,74979
911.6359,,1526308,82838
911.70071,,2058733,60134
911.74146,,1957323,38522
911.76146,,1779642,58213
911.84214,,1892729,83029
911.95706,,1603097,57669
911.99273,,1791228,60916
912.06958,,2056381,85091
912.20623,,1609805,105128
912.22531,,2018366,84425
912.26818,,2237468,52681
912.31066,,1529849,86649
912.3993,,1734065,87839
912.68372,,1530061,96570
912.85544,,1658436,106013
913.05557,,1600421,100523
913.07291,,1448344,87993
913.13494,,2173288,69443
913.16644,,1637198,82769
913.29886,,1525479,85356
913.34201,,1616326,65023
913.37292,,1663662,72700
913.48275,,1710680,74094
913.63673,,2235361,52659
913.94479,,2141943,48276
914.10881,,1800314,61331
914.22486,,1733668,84097
914.34128,,1440717,113159
914.39364,,1487271,71811
914.53254,,2041664,75875
914.59546,,1960209,77639
914.7222,,1818805,71003
914.79059,,2619011,52022
914.85683,,1829970,71073
914.91429,,2297384,60781
914.98733,,1430516,79577
915.03982,,1553869,99593
915.08093,,2604464,59884
915.12741,,1469326,116997
915.14762,,1861248,45908
915.2214,,1968972,42297
915.25967,,1689392,92183
915.3164,,1464071,114308
915.34809,,1586417,76079
915.36922,,1874146,83130
915.45931,,1441955,51633
915.48746,,1799822,96047
915.55629,,1578590,77964
915.67327,,1775628,70487
915.69715,,1916924,65005
915.8073,,1693103,87810
915.92189,,1711968,77297
916.00539,,1609511,60835
916.0749,,1648375,76029
916.30005,,1575518,65432
916.3715,,1414317,31022
916.41661,,1671695,84240
916.61204,,2112653,44728
916.62459,,1751428,64274
916.69686,,1851221,93456
916.86393,,3949287,87618
916.87718,,1519838,101938
916.89319,,3945171,91896
916.92272,,2279615,70196
916.94138,,1581491,74857
916.98054,,1630874,86308
917.1538,,1402153,63279
917.31487,,1413442,55170
917.34816,,1450925,100441
917.48026,,2020953,49159
917.69172,,1688276,73644
917.70434,,1992396,57834
917.86182,,1493098,113954
917.89282,,1837143,86619
917.97251,,1566246,100723
918.07472,,1499111,89351
918.1594,,1424820,84206
918.18309,,1562789,54393
918.19938,,1439131,60188
918.31008,,1644376,97310
918.39738,,1666340,45709
918.50752,,1880802,65105
918.68371,,2072186,72189
918.81088,,2148912,87942
918.82808,,4265509,70287
918.84928,,2547225,107645
918.86207,,3009041,68204
918.88534,,1560580,77912
918.89609,,1810429,75467
918.94577,,1493217,64978
918.96732,,2143700,56855
919.00285,,1554368,62214
919.04203,,1424553,82268
919.07185,,1425304,98016
919.16495,,1431651,80537
919.616,,1562725,76293
919.65149,,1671250,73740
919.67454,,1835077,57711
919.72335,,2621483,69386
919.74222,,1905696,77837
919.84868,,1510374,105713
919.8666,,2757596,70490
919.91224,,1770435,73119
920.02248,,2127239,76315
920.21217,,1659170,88576
920.2767,,1602816,96522
920.36298,,1444051,78005
920.38671,,1455814,104448
920.53262,,1994363,95320
920.61161,,1538130,75877
920.89292,,1442243,83229
920.90743,,1891771,102061
920.97612,,1592217,58403
920.98404,,1507476,60892
921.0357,,2229627,82767
921.13276,,2097483,65598
921.16055,,2539838,93242
921.19229,,1970990,74500
921.2443,,1674004,65535
921.50569,,1655445,80358
921.58431,,2110063,53918
921.75214,,1531936,79436
921.77611,,1651477,55783
921.90448,,1679834,51953
921.94741,,1658310,91122
921.99472,,1520048,82882
922.09137,,1408131,64731
922.23051,,1644165,40477
922.2404,,1659200,56674
922.27954,,1492271,80672
922.40852,,1859317,86862
922.47786,,1548502,76639
922.51171,,1770696,83683
922.61299,,1450395,71826
922.67794,,1966719,59837
922.74084,,2534500,65145
922.85094,,1910325,82278
922.88823,,3284517,83818
922.90693,,1465885,75874
922.99767,,1399287,83781
923.15395,,1704374,99437
923.17309,,1522478,51763
923.22782,,2107288,59030
923.24118,,1910930,54274
923.2558,,1877389,54318
923.40077,,1939794,61500
923.458,,1422139,98217
923.63918,,1558515,62082
923.77335,,1518271,81054
923.86175,,1508509,115907
923.91309,,1699977,69535
923.99156,,1615980,52961
924.21073,,1816602,49059
924.23661,,1815568,63292
924.26893,,1420805,73906
924.30033,,1494010,84105
924.4615,,2105279,71521
924.68115,,1416562,78478
924.78004,,1543503,80892
924.8264,,1892671,50163
924.88366,,1406764,76310
924.90474,,2407717,52353
925.07454,,1851756,32733
925.11798,,1504477,82572
925.21276,,2302654,49402
925.30991,,2421919,68209
925.39464,,1560452,63303
925.44793,,1929844,91430
925.51634,,1576286,66093
925.60879,,1700929,92825
925.64621,,1529910,87365
925.69197,,1567784,90166
925.85383,,1711607,98689
925.87524,,4701681,47157
925.88804,,3433965,106144
925.9072,,1940967,100770
925.9506,,1442522,73740
925.98453,,1707728,51439
926.08063,,1620405,88591
926.47701,,1703750,85197
926.59779,,1946406,54205
926.62974,,1554717,78726
926.66539,,1670931,61474
926.72494,,1996548,65319
926.80991,,1743086,90277
926.84928,,2115812,79005
926.91381,,1703764,61797
926.96075,,1555144,59547
927.03531,,1583797,98995
927.09558,,1398438,78659
927.1185,,2294433,67071
927.16809,,1629845,58580
927.34622,,1727594,77983
927.38695,,2725985,65690
927.44783,,1809363,39817
927.50796,,1919045,78503
927.55935,,1454137,48050
927.62111,,1586220,97436
927.76661,,1575436,77199
928.11416,,1592259,54244
928.13666,,1508799,33262
928.35727,,1588627,92182
928.37936,,1815439,82673
928.41016,,1514377,95658
928.46761,,1666430,65070
928.49403,,1494905,63227
928.50932,,1651575,63177
928.55546,,1593198,131903
928.58053,,2571114,79139
928.59724,,1468262,153632
928.75112,,60772172,58827
928.80455,,137318208,52244
928.85971,,7147900928,56238
928.97396,,3344165,80113
929.02283,,1568540,103933
929.08374,,1655571,82578
929.10651,,2164495,76566
929.1663,,1590789,47420
929.42106,,1430238,98567
929.55825,,2260170,62423
929.67782,,1912505,75270
929.75623,,6239919,57215
929.77454,,1968812,74857
929.8092,,13430439,47257
929.86484,,787238592,57887
930.12396,,1485440,95959
930.30464,,1626219,66169
930.4739,,1839704,74593
930.59083,,1540172,74651
930.85123,,18058802,44442
930.86306,,23531058,34937
931.07071,,1481247,93782
931.29319,,1996814,71509
931.47613,,1627137,96336
931.51457,,2390526,67743
931.62742,,1534711,56437
931.73617,,1551344,71635
931.75758,,1762799,73092
931.82588,,1399787,106919
931.84688,,1630186,77780
931.8609,,2229737,78946
931.88563,,2363880,64136
931.90656,,1602023,49486
932.10642,,2026462,66130
932.14265,,1410524,98212
932.19276,,2099162,59349
932.34115,,1626068,88239
932.37829,,1489619,50133
932.4782,,1482960,70989
932.50789,,2431439,56403
932.61219,,2240460,53515
932.81671,,1579464,95483
932.85978,,2930120,70466
932.95073,,1754566,57079
932.98435,,1703878,86281
933.06668,,1749445,102615
933.08433,,1753541,101684
933.10322,,1932741,85430
933.16093,,2478533,56488
933.24444,,1571269,118664
933.28263,,2061765,69066
933.40531,,1828805,68805
933.52968,,1954758,48986
933.59977,,1479623,83669
933.77828,,1676233,93240
933.88632,,1554892,80258
933.95106,,1465293,99281
933.99813,,1805262,89200
934.05881,,2256336,75242
934.14397,,1849811,97899
934.19248,,1411540,127288
934.21123,,1668053,91893
934.22379,,1968598,53319
934.29327,,1597912,90063
934.35037,,1747930,79224
934.38383,,1652700,86241
934.44867,,1864670,66307
934.48394,,1989088,69778
934.53067,,1528290,82314
934.73005,,1543916,77422
934.74305,,1926637,56902
934.77269,,1582574,145688
934.79982,,7243248,41999
934.8221,,7708145,49803
934.841,,3923442,67464
934.95376,,2079737,55021
935.09209,,2188802,126300
935.11698,,10497539,50671
935.13844,,24096260,63287
935.15473,,10882566,79884
935.1894,,2059784,107741
935.45389,,1493020,61521
935.55011,,1453092,103610
935.62822,,1481259,78431
935.70266,,1489969,50356
935.72209,,1650995,51590
935.738,,2215988,61534
935.82236,,1739324,94237
935.83848,,2175549,99431
935.91023,,1628740,97283
936.05619,,1720146,52429
936.07116,,1420116,69922
936.11969,,2001497,86362
936.12987,,3323482,96956
936.14395,,3726939,85602
936.15666,,3903069,61128
936.17511,,1506910,147492
936.27307,,1520233,108748
936.29058,,1449579,117710
936.30795,,1541741,86158
936.41323,,1465976,58195
936.51262,,2624132,77049
936.64937,,2213012,71874
936.79695,,1551014,77230
936.94894,,1646778,47389
937.02221,,1494723,114282
937.05593,,2024136,59763
937.12752,,1418450,82226
937.14315,,1911508,69979
937.17308,,2197208,66735
937.20756,,1639133,75661
937.27657,,1894118,65811
937.30944,,2302187,49861
